,id,terrestrial_date,sol,ls,month,min_temp,pressure,terrestrial_days_on_mars
1687,1716,2017-08-27,1798,52,2,-79.0,883.0,0 days 00:00:00.000001587
1688,1717,2017-08-28,1799,53,2,-78.0,883.0,0 days 00:00:00.000001588
1689,1718,2017-08-29,1800,53,2,-80.0,883.0,0 days 00:00:00.000001588
1690,1719,2017-08-30,1801,54,2,-80.0,882.0,0 days 00:00:00.000001589
1691,1722,2017-08-31,1802,54,2,-79.0,882.0,0 days 00:00:00.000001590
1692,1723,2017-09-01,1803,55,2,-78.0,882.0,0 days 00:00:00.000001591
1693,1720,2017-09-02,1804,55,2,-78.0,883.0,0 days 00:00:00.000001592
1694,1721,2017-09-03,1805,55,2,-78.0,883.0,0 days 00:00:00.000001593
1695,1724,2017-09-04,1806,56,2,-80.0,884.0,0 days 00:00:00.000001594
1696,1725,2017-09-05,1807,56,2,-78.0,884.0,0 days 00:00:00.000001594
1697,1726,2017-09-06,1808,57,2,-79.0,884.0,0 days 00:00:00.000001595
1698,1728,2017-09-07,1809,57,2,-80.0,884.0,0 days 00:00:00.000001596
1699,1729,2017-09-08,1810,58,2,-78.0,883.0,0 days 00:00:00.000001597
1700,1727,2017-09-09,1811,58,2,-79.0,882.0,0 days 00:00:00.000001598
1701,1730,2017-09-10,1812,59,2,-79.0,882.0,0 days 00:00:00.000001599
1702,1731,2017-09-11,1813,59,2,-80.0,881.0,0 days 00:00:00.000001600
1703,1732,2017-09-12,1814,59,2,-80.0,881.0,0 days 00:00:00.000001600
1704,1733,2017-09-13,1815,60,3,-81.0,881.0,0 days 00:00:00.000001601
1705,1734,2017-09-15,1816,60,3,-82.0,882.0,0 days 00:00:00.000001603
1706,1735,2017-09-16,1817,61,3,-80.0,882.0,0 days 00:00:00.000001604
1707,1736,2017-09-17,1818,61,3,-81.0,881.0,0 days 00:00:00.000001605
1708,1737,2017-09-18,1819,62,3,-82.0,880.0,0 days 00:00:00.000001606
1709,1738,2017-09-19,1820,62,3,-79.0,881.0,0 days 00:00:00.000001607
1710,1740,2017-09-20,1821,63,3,-81.0,882.0,0 days 00:00:00.000001607
1711,1739,2017-09-21,1822,63,3,-78.0,881.0,0 days 00:00:00.000001608
1712,1743,2017-09-22,1823,64,3,-80.0,879.0,0 days 00:00:00.000001609
1713,1742,2017-09-23,1824,64,3,-80.0,879.0,0 days 00:00:00.000001610
1714,1741,2017-09-24,1825,64,3,-80.0,878.0,0 days 00:00:00.000001611
1715,1744,2017-09-25,1826,65,3,-80.0,878.0,0 days 00:00:00.000001612
1716,1745,2017-09-26,1827,65,3,-80.0,879.0,0 days 00:00:00.000001613
1717,1746,2017-09-27,1828,66,3,-80.0,878.0,0 days 00:00:00.000001613
1718,1749,2017-09-28,1829,66,3,-78.0,877.0,0 days 00:00:00.000001614
1719,1748,2017-09-29,1830,67,3,-80.0,877.0,0 days 00:00:00.000001615
1720,1747,2017-09-30,1831,67,3,-80.0,876.0,0 days 00:00:00.000001616
1721,1750,2017-10-01,1832,68,3,-84.0,875.0,0 days 00:00:00.000001617
1722,1751,2017-10-02,1833,68,3,-81.0,875.0,0 days 00:00:00.000001618
1723,1752,2017-10-03,1834,68,3,-80.0,875.0,0 days 00:00:00.000001619
1724,1753,2017-10-04,1835,69,3,-80.0,873.0,0 days 00:00:00.000001620
1725,1755,2017-10-05,1836,69,3,-81.0,873.0,0 days 00:00:00.000001620
1726,1756,2017-10-06,1837,70,3,-81.0,872.0,0 days 00:00:00.000001621
1727,1754,2017-10-07,1838,70,3,-79.0,872.0,0 days 00:00:00.000001622
1728,1757,2017-10-08,1839,71,3,-80.0,872.0,0 days 00:00:00.000001623
1729,1758,2017-10-09,1840,71,3,-77.0,871.0,0 days 00:00:00.000001624
1730,1759,2017-10-10,1841,72,3,-77.0,870.0,0 days 00:00:00.000001625
1731,1761,2017-10-11,1842,72,3,-79.0,869.0,0 days 00:00:00.000001626
1732,1760,2017-10-12,1843,72,3,-80.0,869.0,0 days 00:00:00.000001626
1733,1762,2017-10-13,1844,73,3,-81.0,869.0,0 days 00:00:00.000001627
1734,1763,2017-10-14,1845,73,3,-80.0,868.0,0 days 00:00:00.000001628
1735,1765,2017-10-15,1846,74,3,-80.0,868.0,0 days 00:00:00.000001629
1736,1764,2017-10-16,1847,74,3,-80.0,866.0,0 days 00:00:00.000001630
1737,1766,2017-10-17,1848,75,3,-80.0,865.0,0 days 00:00:00.000001631
1738,1770,2017-10-18,1849,75,3,-80.0,864.0,0 days 00:00:00.000001632
1739,1768,2017-10-19,1850,76,3,-80.0,864.0,0 days 00:00:00.000001632
1740,1767,2017-10-20,1851,76,3,-87.0,864.0,0 days 00:00:00.000001633
1741,1769,2017-10-22,1852,77,3,-80.0,863.0,0 days 00:00:00.000001635
1742,1771,2017-10-23,1853,77,3,-80.0,862.0,0 days 00:00:00.000001636
1743,1772,2017-10-24,1854,77,3,-80.0,861.0,0 days 00:00:00.000001637
1744,1773,2017-10-25,1855,78,3,-78.0,861.0,0 days 00:00:00.000001638
1745,1774,2017-10-26,1856,78,3,-80.0,859.0,0 days 00:00:00.000001639
1746,1776,2017-10-27,1857,79,3,-80.0,858.0,0 days 00:00:00.000001639
1747,1775,2017-10-28,1858,79,3,-81.0,857.0,0 days 00:00:00.000001640
1748,1779,2017-10-29,1859,80,3,-79.0,857.0,0 days 00:00:00.000001641
1749,1778,2017-10-30,1860,80,3,-80.0,857.0,0 days 00:00:00.000001642
1750,1780,2017-10-31,1861,81,3,-79.0,855.0,0 days 00:00:00.000001643
1751,1777,2017-11-01,1862,81,3,-81.0,854.0,0 days 00:00:00.000001644
1752,1781,2017-11-02,1863,81,3,-80.0,853.0,0 days 00:00:00.000001645
1753,1782,2017-11-03,1864,82,3,-82.0,852.0,0 days 00:00:00.000001645
1754,1783,2017-11-04,1865,82,3,-80.0,852.0,0 days 00:00:00.000001646
1755,1785,2017-11-05,1866,83,3,-80.0,850.0,0 days 00:00:00.000001647
1756,1784,2017-11-06,1867,83,3,-78.0,848.0,0 days 00:00:00.000001648
1757,1786,2017-11-07,1868,84,3,-80.0,848.0,0 days 00:00:00.000001649
1758,1787,2017-11-08,1869,84,3,-81.0,846.0,0 days 00:00:00.000001650
1759,1788,2017-11-09,1870,85,3,-81.0,845.0,0 days 00:00:00.000001651
1760,1789,2017-11-10,1871,85,3,-80.0,844.0,0 days 00:00:00.000001651
1761,1791,2017-11-11,1872,86,3,-79.0,843.0,0 days 00:00:00.000001652
1762,1790,2017-11-12,1873,86,3,-79.0,842.0,0 days 00:00:00.000001653
1763,1792,2017-11-13,1874,86,3,-80.0,840.0,0 days 00:00:00.000001654
1764,1793,2017-11-14,1875,87,3,-79.0,839.0,0 days 00:00:00.000001655
1765,1794,2017-11-15,1876,87,3,-79.0,838.0,0 days 00:00:00.000001656
1766,1797,2017-11-16,1877,88,3,-79.0,837.0,0 days 00:00:00.000001657
1767,1795,2017-11-17,1878,88,3,-79.0,835.0,0 days 00:00:00.000001658
1768,1796,2017-11-18,1879,89,3,-79.0,834.0,0 days 00:00:00.000001658
1769,1798,2017-11-19,1880,89,3,-79.0,833.0,0 days 00:00:00.000001659
1770,1803,2017-11-20,1881,90,4,-79.0,832.0,0 days 00:00:00.000001660
1771,1801,2017-11-21,1882,90,4,-78.0,831.0,0 days 00:00:00.000001661
1772,1800,2017-11-22,1883,91,4,-78.0,830.0,0 days 00:00:00.000001662
1773,1799,2017-11-23,1884,91,4,-79.0,829.0,0 days 00:00:00.000001663
1774,1804,2017-11-24,1885,91,4,-79.0,827.0,0 days 00:00:00.000001664
1775,1805,2017-11-25,1886,92,4,-79.0,826.0,0 days 00:00:00.000001664
1776,1802,2017-11-26,1887,92,4,-79.0,824.0,0 days 00:00:00.000001665
1777,1807,2017-11-27,1888,93,4,-79.0,823.0,0 days 00:00:00.000001666
1778,1806,2017-11-29,1889,93,4,-80.0,822.0,0 days 00:00:00.000001668
1779,1808,2017-11-30,1890,94,4,-79.0,821.0,0 days 00:00:00.000001669
1780,1810,2017-12-01,1891,94,4,-80.0,819.0,0 days 00:00:00.000001670
1781,1809,2017-12-02,1892,95,4,-81.0,817.0,0 days 00:00:00.000001670
1782,1812,2017-12-03,1893,95,4,-79.0,816.0,0 days 00:00:00.000001671
1783,1811,2017-12-04,1894,96,4,-79.0,815.0,0 days 00:00:00.000001672
1784,1814,2017-12-05,1895,96,4,-78.0,814.0,0 days 00:00:00.000001673
1785,1813,2017-12-06,1896,96,4,-79.0,812.0,0 days 00:00:00.000001674
1786,1817,2017-12-07,1897,97,4,-80.0,811.0,0 days 00:00:00.000001675
1787,1816,2017-12-08,1898,97,4,-81.0,810.0,0 days 00:00:00.000001676
1788,1815,2017-12-09,1899,98,4,-81.0,808.0,0 days 00:00:00.000001677
1789,1818,2017-12-10,1900,98,4,-81.0,807.0,0 days 00:00:00.000001677
1790,1819,2017-12-11,1901,99,4,-81.0,806.0,0 days 00:00:00.000001678
1791,1820,2017-12-12,1902,99,4,-79.0,804.0,0 days 00:00:00.000001679
1792,1821,2017-12-13,1903,100,4,-78.0,803.0,0 days 00:00:00.000001680
1793,1822,2017-12-14,1904,100,4,-79.0,801.0,0 days 00:00:00.000001681
1794,1823,2017-12-15,1905,101,4,-80.0,800.0,0 days 00:00:00.000001682
1795,1824,2017-12-16,1906,101,4,-79.0,799.0,0 days 00:00:00.000001683
1796,1825,2017-12-17,1907,101,4,-79.0,798.0,0 days 00:00:00.000001683
1797,1826,2017-12-18,1908,102,4,-79.0,796.0,0 days 00:00:00.000001684
1798,1827,2017-12-19,1909,102,4,-80.0,795.0,0 days 00:00:00.000001685
1799,1828,2017-12-20,1910,103,4,-80.0,794.0,0 days 00:00:00.000001686
1800,1833,2017-12-21,1911,103,4,-79.0,792.0,0 days 00:00:00.000001687
1801,1832,2017-12-22,1912,104,4,-80.0,791.0,0 days 00:00:00.000001688
1802,1830,2017-12-23,1913,104,4,-79.0,791.0,0 days 00:00:00.000001689
1803,1834,2017-12-24,1914,105,4,-78.0,790.0,0 days 00:00:00.000001689
1804,1835,2017-12-25,1915,105,4,-78.0,788.0,0 days 00:00:00.000001690
1805,1829,2017-12-26,1916,106,4,-79.0,787.0,0 days 00:00:00.000001691
1806,1831,2017-12-27,1917,106,4,-80.0,786.0,0 days 00:00:00.000001692
1807,1839,2017-12-28,1918,107,4,-77.0,784.0,0 days 00:00:00.000001693
1808,1836,2017-12-29,1919,107,4,-77.0,783.0,0 days 00:00:00.000001694
1809,1837,2017-12-30,1920,108,4,-77.0,782.0,0 days 00:00:00.000001695
1810,1838,2017-12-31,1921,108,4,-78.0,781.0,0 days 00:00:00.000001696
1811,1840,2018-01-01,1922,108,4,-79.0,780.0,0 days 00:00:00.000001696
1812,1842,2018-01-02,1923,109,4,-77.0,778.0,0 days 00:00:00.000001697
1813,1841,2018-01-03,1924,109,4,-78.0,777.0,0 days 00:00:00.000001698
1814,1844,2018-01-05,1925,110,4,-79.0,777.0,0 days 00:00:00.000001700
1815,1843,2018-01-06,1926,110,4,-80.0,775.0,0 days 00:00:00.000001701
1816,1845,2018-01-07,1927,111,4,-79.0,774.0,0 days 00:00:00.000001702
1817,1847,2018-01-08,1928,111,4,-78.0,773.0,0 days 00:00:00.000001702
1818,1846,2018-01-09,1929,112,4,-79.0,771.0,0 days 00:00:00.000001703
1819,1848,2018-01-10,1930,112,4,-79.0,770.0,0 days 00:00:00.000001704
1820,1849,2018-01-11,1931,113,4,-79.0,770.0,0 days 00:00:00.000001705
1821,1850,2018-01-12,1932,113,4,-79.0,768.0,0 days 00:00:00.000001706
1822,1852,2018-01-13,1933,114,4,-78.0,767.0,0 days 00:00:00.000001707
1823,1851,2018-01-14,1934,114,4,-79.0,766.0,0 days 00:00:00.000001708
1824,1853,2018-01-15,1935,115,4,-80.0,765.0,0 days 00:00:00.000001708
1825,1855,2018-01-16,1936,115,4,-79.0,764.0,0 days 00:00:00.000001709
1826,1854,2018-01-17,1937,116,4,-80.0,763.0,0 days 00:00:00.000001710
1827,1859,2018-01-18,1938,116,4,-78.0,762.0,0 days 00:00:00.000001711
1828,1857,2018-01-19,1939,116,4,-78.0,760.0,0 days 00:00:00.000001712
1829,1858,2018-01-20,1940,117,4,-77.0,759.0,0 days 00:00:00.000001713
1830,1856,2018-01-21,1941,117,4,-77.0,758.0,0 days 00:00:00.000001714
1831,1860,2018-01-22,1942,118,4,-78.0,757.0,0 days 00:00:00.000001715
1832,1863,2018-01-23,1943,118,4,-78.0,756.0,0 days 00:00:00.000001715
1833,1861,2018-01-24,1944,119,4,-80.0,755.0,0 days 00:00:00.000001716
1834,1862,2018-01-25,1945,119,4,-78.0,754.0,0 days 00:00:00.000001717
1835,1864,2018-01-26,1946,120,5,-79.0,753.0,0 days 00:00:00.000001718
1836,1865,2018-01-27,1947,120,5,-78.0,751.0,0 days 00:00:00.000001719
1837,1866,2018-01-28,1948,121,5,-78.0,752.0,0 days 00:00:00.000001720
1838,1867,2018-01-29,1949,121,5,-78.0,751.0,0 days 00:00:00.000001721
1839,1868,2018-01-30,1950,122,5,-79.0,750.0,0 days 00:00:00.000001721
1840,1869,2018-01-31,1951,122,5,-77.0,749.0,0 days 00:00:00.000001722
1841,1871,2018-02-01,1952,123,5,-80.0,748.0,0 days 00:00:00.000001723
1842,1870,2018-02-02,1953,123,5,-78.0,747.0,0 days 00:00:00.000001724
1843,1872,2018-02-03,1954,124,5,-77.0,745.0,0 days 00:00:00.000001725
1844,1873,2018-02-04,1955,124,5,-77.0,745.0,0 days 00:00:00.000001726
1845,1879,2018-02-05,1956,125,5,-79.0,744.0,0 days 00:00:00.000001727
1846,1875,2018-02-06,1957,125,5,-77.0,742.0,0 days 00:00:00.000001728
1847,1874,2018-02-07,1958,126,5,-77.0,741.0,0 days 00:00:00.000001728
1848,1878,2018-02-08,1959,126,5,-78.0,740.0,0 days 00:00:00.000001729
1849,1876,2018-02-09,1960,127,5,-78.0,740.0,0 days 00:00:00.000001730
1850,1877,2018-02-11,1961,127,5,-77.0,740.0,0 days 00:00:00.000001732
1851,1880,2018-02-12,1962,128,5,-78.0,738.0,0 days 00:00:00.000001733
1852,1881,2018-02-13,1963,128,5,-77.0,737.0,0 days 00:00:00.000001734
1853,1882,2018-02-14,1964,129,5,-76.0,736.0,0 days 00:00:00.000001734
1854,1883,2018-02-15,1965,129,5,-76.0,735.0,0 days 00:00:00.000001735
1855,1884,2018-02-16,1966,130,5,-77.0,735.0,0 days 00:00:00.000001736
1856,1885,2018-02-17,1967,130,5,-76.0,734.0,0 days 00:00:00.000001737
1857,1886,2018-02-18,1968,131,5,-76.0,732.0,0 days 00:00:00.000001738
1858,1887,2018-02-19,1969,131,5,-76.0,732.0,0 days 00:00:00.000001739
1859,1888,2018-02-20,1970,132,5,-77.0,731.0,0 days 00:00:00.000001740
1860,1890,2018-02-21,1971,132,5,-78.0,731.0,0 days 00:00:00.000001740
1861,1891,2018-02-22,1972,133,5,-78.0,730.0,0 days 00:00:00.000001741
1862,1889,2018-02-23,1973,133,5,-78.0,730.0,0 days 00:00:00.000001742
1863,1892,2018-02-24,1974,134,5,-77.0,729.0,0 days 00:00:00.000001743
1864,1894,2018-02-25,1975,134,5,-76.0,729.0,0 days 00:00:00.000001744
1865,1893,2018-02-26,1976,135,5,-77.0,728.0,0 days 00:00:00.000001745
1866,1895,2018-02-27,1977,135,5,-77.0,727.0,0 days 00:00:00.000001746
